Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,538.38,543.85,538.38,541.61,1170400,541.61
2015-04-07,538.08,542.69,536.00,537.02,1298000,537.02
2015-04-06,532.22,538.41,529.57,536.77,1316900,536.77
2015-04-02,540.85,540.85,533.85,535.53,1708400,535.53
2015-04-01,548.60,551.14,539.50,542.56,1947600,542.56
2015-03-31,550.00,554.71,546.72,548.00,1576600,548.00
2015-03-30,551.62,553.47,548.17,552.03,1281400,552.03
2015-03-27,553.00,555.28,548.13,548.34,1889200,548.34
2015-03-26,557.59,558.90,550.65,555.17,1565300,555.17
2015-03-25,570.50,572.26,558.74,558.78,2110700,558.78
2015-03-24,562.56,574.59,561.21,570.19,2570100,570.19
2015-03-23,560.43,562.36,555.83,558.81,1625600,558.81
2015-03-20,561.65,561.72,559.05,560.36,2609700,560.36
2015-03-19,559.39,560.80,556.15,557.99,1194000,557.99
2015-03-18,552.50,559.78,547.00,559.50,2128700,559.50
2015-03-17,551.71,553.80,548.00,550.84,1800600,550.84
2015-03-16,550.95,556.85,546.00,554.51,1636500,554.51
2015-03-13,553.50,558.40,544.22,547.32,1698900,547.32
2015-03-12,553.51,556.37,550.46,555.51,1385800,555.51
2015-03-11,555.14,558.14,550.68,551.18,1815800,551.18
2015-03-10,564.25,564.85,554.73,555.01,1787400,555.01
2015-03-09,566.86,570.27,563.53,568.85,1059200,568.85
2015-03-06,574.88,576.68,566.76,567.68,1654600,567.68
2015-03-05,575.02,577.91,573.41,575.33,1385800,575.33
2015-03-04,571.87,577.11,568.01,573.37,1871700,573.37
2015-03-03,570.45,575.39,566.52,573.64,1700100,573.64
2015-03-02,560.53,572.15,558.75,571.34,2123800,571.34
2015-02-27,554.24,564.71,552.90,558.40,2403600,558.40
2015-02-26,543.21,556.14,541.50,555.48,2305200,555.48
2015-02-25,535.90,546.22,535.45,543.87,1821000,543.87
2015-02-24,530.00,536.79,528.25,536.09,1002300,536.09
2015-02-23,536.05,536.44,529.41,531.91,1453900,531.91
2015-02-20,543.13,543.75,535.80,538.95,1440400,538.95
2015-02-19,538.04,543.11,538.01,542.87,986400,542.87
2015-02-18,541.40,545.49,537.51,539.70,1449100,539.70
2015-02-17,546.83,550.00,541.09,542.84,1612400,542.84
2015-02-13,543.35,549.91,543.13,549.01,1895100,549.01
2015-02-12,537.25,544.82,534.67,542.93,1615800,542.93
2015-02-11,535.30,538.45,533.38,535.97,1374000,535.97
2015-02-10,529.30,537.70,526.92,536.94,1745100,536.94
2015-02-09,528.00,532.00,526.02,527.83,1264300,527.83
2015-02-06,527.64,537.20,526.41,531.00,1744600,531.00
2015-02-05,523.79,528.50,522.09,527.58,1844700,527.58
2015-02-04,529.24,532.67,521.27,522.76,1659100,522.76
2015-02-03,528.00,533.40,523.26,529.24,2033100,529.24
2015-02-02,531.73,533.00,518.55,528.48,2842000,528.48
2015-01-30,515.86,539.87,515.52,534.52,5591000,534.52
2015-01-29,511.00,511.09,501.20,510.66,4174900,510.66
2015-01-28,522.78,522.99,510.00,510.00,1679200,510.00
2015-01-27,529.97,530.70,518.19,518.63,1898800,518.63
2015-01-26,538.53,539.00,529.67,535.21,1539500,535.21
2015-01-23,535.59,542.17,533.00,539.95,2275500,539.95
2015-01-22,521.48,536.33,519.70,534.39,2669600,534.39
2015-01-21,507.25,519.28,506.20,518.04,2262500,518.04
2015-01-20,511.00,512.50,506.02,506.90,2221800,506.90
2015-01-16,500.01,508.19,500.00,508.08,2292000,508.08
2015-01-15,505.57,505.68,497.76,501.79,2708400,501.79
2015-01-14,494.65,503.23,493.00,500.87,2229600,500.87
2015-01-13,498.84,502.98,492.39,496.18,2364000,496.18
2015-01-12,494.94,495.98,487.56,492.55,2316000,492.55
2015-01-09,504.76,504.92,494.79,496.17,2063700,496.17
2015-01-08,497.99,503.48,491.00,502.68,3344400,502.68
2015-01-07,507.00,507.24,499.65,501.10,2059400,501.10
2015-01-06,515.00,516.17,501.05,501.96,2892000,501.96
2015-01-05,523.26,524.33,513.06,513.87,2054200,513.87
2015-01-02,529.01,531.27,524.10,524.81,1443600,524.81
